Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,Age,Code_4_participation,Condition_Id,copy_of_factor1_tg1_task0_9ba3,Country_of_current_residence,English_Profeciency,factor1_tg1_task0,Feedback_Not_Continue,Gender,HowDoYouLookForThem,HowMayTimesYT,LAST_Visited_Page,Mother_Tongue,Row_Concept_1,Row_Concept_10,Row_Concept_11,Row_Concept_12,Row_Concept_13,Row_Concept_14,Row_Concept_15,Row_Concept_16,Row_Concept_17,Row_Concept_18,Row_Concept_19,Row_Concept_2,Row_Concept_20,Row_Concept_3,Row_Concept_4,Row_Concept_5,Row_Concept_6,Row_Concept_7,Row_Concept_8,Row_Concept_9,Row_Proced_1,Row_Proced_10,Row_Proced_11,Row_Proced_12,Row_Proced_13,Row_Proced_14,Row_Proced_15,Row_Proced_16,Row_Proced_17,Row_Proced_18,Row_Proced_19,Row_Proced_2,Row_Proced_20,Row_Proced_3,Row_Proced_4,Row_Proced_5,Row_Proced_6,Row_Proced_7,Row_Proced_8,Row_Proced_9,YouTubeAsSourceInfo,Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
1449042,10,15,block_1,1,The_Task_Procedural,3,"","",8,level_8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"",true,Safari,18.3.1 Safari/605.1.15,true,"","",2025-10-21T17:50:23.655Z,2025-10-21 19:50:23+02,1228722,701,group_1,1,1449042,30.303030303030305,session_1,1,46b89b860cc6b8d46ab03c4ae28cbe85,2025-10-21T17:21:51.016Z,2025-10-21 19:21:47+02,"",7,7,Mac/OS-X,47.08011869436203,149.37105369476706,900,1440
1449177,1,1,block_1,1,DeBriefingSlide,4,"",Imladris,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,1,14,block_1,1,The_Task_Conceptual,2,"","",7,"","","",level_7,"","","","","","",false,false,true,true,true,false,false,false,true,true,true,true,true,false,false,true,false,false,true,false,"","","","","","","","","","","","","","","","","","","","","",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,1,14,block_1,1,The_Task_Procedural,3,"","",7,level_7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,true,true,true,true,false,true,false,false,true,true,true,false,false,false,true,true,true,true,false,"",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,1,1,block_1,1,Introduction,1,23,"",1,"",Poland,C2,"","",Male (a man),"I have my history and recomendations disabled all the time, this leaves me with two options for finding information and videos on youtube: 1. through my subscribed creators, 2. by searching in the YouTube search engine. In the context of information itself I typically use large youtube creators that process information, this allows me to stay informed without spending too much time on searching individual keywords.",11–20 times a day,"",Polish,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Yes,true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,2,5,block_1,1,The_Task_Procedural,3,"","",3,level_3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,true,false,false,true,false,false,false,false,false,false,true,false,true,false,false,false,false,false,true,"",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,2,5,block_1,1,The_Task_Conceptual,2,"","",3,"","","",level_3,"","","","","","",false,false,true,false,false,false,false,false,true,false,false,true,false,false,false,true,true,true,false,true,"","","","","","","","","","","","","","","","","","","","","",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,3,20,block_1,1,The_Task_Conceptual,2,"","",10,"","","",level_10,"","","","","","",true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,"","","","","","","","","","","","","","","","","","","","","",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,3,20,block_1,1,The_Task_Procedural,3,"","",10,level_10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,"",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,4,3,block_1,1,The_Task_Procedural,3,"","",2,level_2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,true,false,true,true,true,false,true,true,false,true,true,false,true,false,true,false,true,true,false,"",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,4,3,block_1,1,The_Task_Conceptual,2,"","",2,"","","",level_2,"","","","","","",true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,"","","","","","","","","","","","","","","","","","","","","",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,5,15,block_1,1,The_Task_Conceptual,2,"","",8,"","","",level_8,"","","","","","",false,true,false,false,false,false,true,true,false,true,true,true,false,true,true,true,true,true,false,true,"","","","","","","","","","","","","","","","","","","","","",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,5,15,block_1,1,The_Task_Procedural,3,"","",8,level_8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,false,true,false,true,true,false,true,true,true,false,false,true,true,false,true,true,true,false,true,"",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,6,12,block_1,1,The_Task_Procedural,3,"","",6,level_6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,"",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,6,12,block_1,1,The_Task_Conceptual,2,"","",6,"","","",level_6,"","","","","","",true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,false,true,true,"","","","","","","","","","","","","","","","","","","","","",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,7,18,block_1,1,The_Task_Conceptual,2,"","",9,"","","",level_9,"","","","","","",false,false,true,true,false,false,false,false,false,true,true,false,false,false,false,false,true,false,true,true,"","","","","","","","","","","","","","","","","","","","","",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,7,18,block_1,1,The_Task_Procedural,3,"","",9,level_9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,"",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,8,9,block_1,1,The_Task_Conceptual,2,"","",5,"","","",level_5,"","","","","","",false,true,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,false,"","","","","","","","","","","","","","","","","","","","","",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,8,9,block_1,1,The_Task_Procedural,3,"","",5,level_5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,false,true,false,true,true,true,true,false,false,false,true,false,true,false,false,false,true,false,true,"",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,9,7,block_1,1,The_Task_Procedural,3,"","",4,level_4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,false,true,true,false,true,"",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,9,7,block_1,1,The_Task_Conceptual,2,"","",4,"","","",level_4,"","","","","","",true,false,true,true,false,true,false,false,true,true,true,true,true,true,false,false,true,false,true,true,"","","","","","","","","","","","","","","","","","","","","",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,10,2,block_1,1,The_Task_Conceptual,2,"","",1,"","","",level_1,"","","","","","",false,false,false,false,false,false,false,true,true,true,true,true,false,true,true,false,false,true,true,false,"","","","","","","","","","","","","","","","","","","","","",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449177,10,2,block_1,1,The_Task_Procedural,3,"","",1,level_1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,false,true,true,false,true,true,false,false,true,false,true,false,false,true,false,true,false,true,true,"",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-21T18:21:28.630Z,2025-10-21 20:21:28+02,1228857,701,group_1,1,1449177,142.85714285714286,session_1,1,41c28b34da9958f194e13e32437819f1,2025-10-21T17:51:13.153Z,2025-10-21 19:51:10+02,"",8,8,Windows-PC,2.625,1.8076803736649167,864,1536
1449658,1,1,block_1,1,DeBriefingSlide,4,"",Jakies Slowo,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,1,15,block_1,1,The_Task_Conceptual,2,"","",8,"","","",level_8,"","","","","","",false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","","","","","","","","","","","","","","","","","","","",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,1,15,block_1,1,The_Task_Procedural,3,"","",8,level_8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,"",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,1,1,block_1,1,Introduction,1,23,"",1,"",Poland,C2,"","",Female (a woman),"",21–40 times a day,"",Polish,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,2,18,block_1,1,The_Task_Procedural,3,"","",9,level_9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,"",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,2,18,block_1,1,The_Task_Conceptual,2,"","",9,"","","",level_9,"","","","","","",false,false,true,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,"","","","","","","","","","","","","","","","","","","","","",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,3,13,block_1,1,The_Task_Conceptual,2,"","",7,"","","",level_7,"","","","","","",true,true,true,true,false,true,false,true,true,false,false,true,false,false,true,false,true,true,true,true,"","","","","","","","","","","","","","","","","","","","","",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,3,13,block_1,1,The_Task_Procedural,3,"","",7,level_7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,"",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,4,2,block_1,1,The_Task_Procedural,3,"","",1,level_1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,"",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,4,2,block_1,1,The_Task_Conceptual,2,"","",1,"","","",level_1,"","","","","","",false,true,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,true,false,false,"","","","","","","","","","","","","","","","","","","","","",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,5,12,block_1,1,The_Task_Conceptual,2,"","",6,"","","",level_6,"","","","","","",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,"","","","","","","","","","","","","","","","","","","","","",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,5,12,block_1,1,The_Task_Procedural,3,"","",6,level_6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,"",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,6,19,block_1,1,The_Task_Procedural,3,"","",10,level_10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,false,"",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,6,19,block_1,1,The_Task_Conceptual,2,"","",10,"","","",level_10,"","","","","","",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,"","","","","","","","","","","","","","","","","","","","","",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,7,10,block_1,1,The_Task_Conceptual,2,"","",5,"","","",level_5,"","","","","","",false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,true,false,"","","","","","","","","","","","","","","","","","","","","",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,7,10,block_1,1,The_Task_Procedural,3,"","",5,level_5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,"",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,8,5,block_1,1,The_Task_Conceptual,2,"","",3,"","","",level_3,"","","","","","",false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,"","","","","","","","","","","","","","","","","","","","","",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,8,5,block_1,1,The_Task_Procedural,3,"","",3,level_3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,"",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,9,8,block_1,1,The_Task_Procedural,3,"","",4,level_4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,false,true,false,false,true,false,true,false,false,true,false,false,false,false,true,false,false,false,false,"",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,9,8,block_1,1,The_Task_Conceptual,2,"","",4,"","","",level_4,"","","","","","",false,false,false,true,false,false,false,false,false,true,false,true,false,false,true,false,true,false,true,false,"","","","","","","","","","","","","","","","","","","","","",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,10,4,block_1,1,The_Task_Conceptual,2,"","",2,"","","",level_2,"","","","","","",false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,false,"","","","","","","","","","","","","","","","","","","","","",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1449658,10,4,block_1,1,The_Task_Procedural,3,"","",2,level_2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,"",true,Firefox,144.0,true,"","",2025-10-21T19:20:59.726Z,2025-10-21 21:20:59+02,1229331,701,group_1,1,1449658,60.024009603840426,session_1,1,dad3d59ea8f5b1e14a8098a73022186c,2025-10-21T19:04:56.741Z,2025-10-21 21:04:53+02,"",9,9,Windows-PC,5.603174603174608,11.194584408571188,864,1536
1450513,1,1,block_1,1,DeBriefingSlide,4,"",Świnka Peppa,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,1,13,block_1,1,The_Task_Conceptual,2,"","",7,"","","",level_7,"","","","","","",true,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,"","","","","","","","","","","","","","","","","","","","","",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
